date,commodity,market,modal_price,arrivals
2024-06-04,Tomato,Kolhapur,1526.24,107.84
2024-06-05,Tomato,Kolhapur,1581.29,86.67
2024-06-06,Tomato,Kolhapur,1666.63,129.69
2024-06-07,Tomato,Kolhapur,1757.89,77.36
2024-06-08,Tomato,Kolhapur,1686.0,68.15
2024-06-09,Tomato,Kolhapur,1388.78,110.47
2024-06-10,Tomato,Kolhapur,1741.92,117.22
2024-06-11,Tomato,Kolhapur,1697.63,95.67
2024-06-12,Tomato,Kolhapur,1608.95,107.04
2024-06-13,Tomato,Kolhapur,1500.43,93.29
2024-06-14,Tomato,Kolhapur,1501.23,95.57
2024-06-15,Tomato,Kolhapur,1552.76,89.48
2024-06-16,Tomato,Kolhapur,1559.62,104.26
2024-06-17,Tomato,Kolhapur,1785.34,96.39
2024-06-18,Tomato,Kolhapur,1560.91,107.61
2024-06-19,Tomato,Kolhapur,1639.56,100.44
2024-06-20,Tomato,Kolhapur,1620.18,124.56
2024-06-21,Tomato,Kolhapur,1631.42,89.8
2024-06-22,Tomato,Kolhapur,1522.9,116.09
2024-06-23,Tomato,Kolhapur,1470.37,125.02
2024-06-24,Tomato,Kolhapur,1379.33,126.7
2024-06-25,Tomato,Kolhapur,1701.58,88.82
2024-06-26,Tomato,Kolhapur,1512.45,121.46
2024-06-27,Tomato,Kolhapur,1814.98,81.68
2024-06-28,Tomato,Kolhapur,1665.26,111.56
2024-06-29,Tomato,Kolhapur,1664.52,97.71
2024-06-30,Tomato,Kolhapur,1541.94,105.97
2024-07-01,Tomato,Kolhapur,1334.99,130.19
2024-07-02,Tomato,Kolhapur,1377.03,95.82
2024-07-03,Tomato,Kolhapur,1537.92,86.98
2024-07-04,Tomato,Kolhapur,1439.57,127.04
2024-07-05,Tomato,Kolhapur,1787.09,115.22
2024-07-06,Tomato,Kolhapur,1668.35,133.71
2024-07-07,Tomato,Kolhapur,1532.71,96.74
2024-07-08,Tomato,Kolhapur,1562.6,122.41
2024-07-09,Tomato,Kolhapur,1628.16,124.27
2024-07-10,Tomato,Kolhapur,1562.28,78.51
2024-07-11,Tomato,Kolhapur,1470.26,120.04
2024-07-12,Tomato,Kolhapur,1488.31,105.38
2024-07-13,Tomato,Kolhapur,1573.91,127.65
2024-07-14,Tomato,Kolhapur,1646.47,107.87
2024-07-15,Tomato,Kolhapur,1556.55,88.75
2024-07-16,Tomato,Kolhapur,1563.38,133.58
2024-07-17,Tomato,Kolhapur,1592.54,91.51
2024-07-18,Tomato,Kolhapur,1477.42,125.66
2024-07-19,Tomato,Kolhapur,1460.48,102.05
2024-07-20,Tomato,Kolhapur,1384.08,103.95
2024-07-21,Tomato,Kolhapur,1574.64,96.05
2024-07-22,Tomato,Kolhapur,1517.61,85.48
2024-07-23,Tomato,Kolhapur,1444.61,137.68
2024-07-24,Tomato,Kolhapur,1492.21,109.24
2024-07-25,Tomato,Kolhapur,1408.88,107.9
2024-07-26,Tomato,Kolhapur,1469.52,121.2
2024-07-27,Tomato,Kolhapur,1625.23,115.85
2024-07-28,Tomato,Kolhapur,1505.45,133.86
2024-07-29,Tomato,Kolhapur,1589.22,78.47
2024-07-30,Tomato,Kolhapur,1674.84,96.4
2024-07-31,Tomato,Kolhapur,1623.37,82.75
2024-08-01,Tomato,Kolhapur,1475.24,115.72
2024-08-02,Tomato,Kolhapur,1510.13,100.83
2024-08-03,Tomato,Kolhapur,1182.95,105.06
2024-08-04,Tomato,Kolhapur,1357.82,81.25
2024-08-05,Tomato,Kolhapur,1387.12,135.88
2024-08-06,Tomato,Kolhapur,1608.36,86.62
2024-08-07,Tomato,Kolhapur,1396.08,98.84
2024-08-08,Tomato,Kolhapur,1554.67,107.37
2024-08-09,Tomato,Kolhapur,1375.79,99.5
2024-08-10,Tomato,Kolhapur,1588.34,122.81
2024-08-11,Tomato,Kolhapur,1348.38,107.79
2024-08-12,Tomato,Kolhapur,1468.8,101.89
2024-08-13,Tomato,Kolhapur,1586.48,97.74
2024-08-14,Tomato,Kolhapur,1677.32,114.4
2024-08-15,Tomato,Kolhapur,1363.52,109.94
2024-08-16,Tomato,Kolhapur,1326.28,104.56
2024-08-17,Tomato,Kolhapur,1545.57,105.34
2024-08-18,Tomato,Kolhapur,1692.26,77.46
2024-08-19,Tomato,Kolhapur,1432.51,98.59
2024-08-20,Tomato,Kolhapur,1396.29,108.26
2024-08-21,Tomato,Kolhapur,1350.79,123.82
2024-08-22,Tomato,Kolhapur,1640.04,62.85
2024-08-23,Tomato,Kolhapur,1594.91,137.44
2024-08-24,Tomato,Kolhapur,1448.47,96.38
2024-08-25,Tomato,Kolhapur,1355.03,104.66
2024-08-26,Tomato,Kolhapur,1473.38,98.13
2024-08-27,Tomato,Kolhapur,1410.23,92.73
2024-08-28,Tomato,Kolhapur,1363.13,102.77
2024-08-29,Tomato,Kolhapur,1411.85,85.18
2024-08-30,Tomato,Kolhapur,1374.79,105.27
2024-08-31,Tomato,Kolhapur,1434.83,127.06
2024-09-01,Tomato,Kolhapur,1398.84,89.27
2024-09-02,Tomato,Kolhapur,1425.24,95.84
2024-09-03,Tomato,Kolhapur,1319.67,106.25
2024-09-04,Tomato,Kolhapur,1343.99,93.74
2024-09-05,Tomato,Kolhapur,1346.65,116.45
2024-09-06,Tomato,Kolhapur,1408.35,92.26
2024-09-07,Tomato,Kolhapur,1298.89,113.37
2024-09-08,Tomato,Kolhapur,1282.39,98.73
2024-09-09,Tomato,Kolhapur,1331.1,95.66
2024-09-10,Tomato,Kolhapur,1410.54,102.44
2024-09-11,Tomato,Kolhapur,1565.84,83.42
2024-09-12,Tomato,Kolhapur,1534.36,105.67
2024-09-13,Tomato,Kolhapur,1574.18,120.84
2024-09-14,Tomato,Kolhapur,1343.06,88.62
2024-09-15,Tomato,Kolhapur,1375.71,78.8
2024-09-16,Tomato,Kolhapur,1471.74,106.88
2024-09-17,Tomato,Kolhapur,1319.93,103.94
2024-09-18,Tomato,Kolhapur,1268.42,112.26
2024-09-19,Tomato,Kolhapur,1271.38,112.07
2024-09-20,Tomato,Kolhapur,1432.18,115.94
2024-09-21,Tomato,Kolhapur,1442.72,101.3
2024-09-22,Tomato,Kolhapur,1442.07,107.82
2024-09-23,Tomato,Kolhapur,1403.57,91.94
2024-09-24,Tomato,Kolhapur,1238.18,117.82
2024-09-25,Tomato,Kolhapur,1446.03,96.32
2024-09-26,Tomato,Kolhapur,1528.33,135.55
2024-09-27,Tomato,Kolhapur,1597.65,95.57
2024-09-28,Tomato,Kolhapur,1335.13,121.88
2024-09-29,Tomato,Kolhapur,1468.48,88.04
2024-09-30,Tomato,Kolhapur,1357.94,119.09
2024-10-01,Tomato,Kolhapur,1279.49,101.13
2024-10-02,Tomato,Kolhapur,1315.91,104.85
2024-10-03,Tomato,Kolhapur,1199.0,125.91
2024-10-04,Tomato,Kolhapur,1299.44,114.54
2024-10-05,Tomato,Kolhapur,1399.23,92.34
2024-10-06,Tomato,Kolhapur,1176.21,117.77
2024-10-07,Tomato,Kolhapur,1336.27,116.86
2024-10-08,Tomato,Kolhapur,1486.48,73.44
2024-10-09,Tomato,Kolhapur,1361.8,124.63
2024-10-10,Tomato,Kolhapur,1562.58,73.49
2024-10-11,Tomato,Kolhapur,1528.98,87.18
2024-10-12,Tomato,Kolhapur,1476.14,96.2
2024-10-13,Tomato,Kolhapur,1481.78,98.78
2024-10-14,Tomato,Kolhapur,1220.37,105.94
2024-10-15,Tomato,Kolhapur,1458.67,98.8
2024-10-16,Tomato,Kolhapur,1265.99,93.77
2024-10-17,Tomato,Kolhapur,1298.63,99.26
2024-10-18,Tomato,Kolhapur,1465.69,98.92
2024-10-19,Tomato,Kolhapur,1362.04,106.3
2024-10-20,Tomato,Kolhapur,1463.84,114.48
2024-10-21,Tomato,Kolhapur,1337.0,106.04
2024-10-22,Tomato,Kolhapur,1478.59,93.9
2024-10-23,Tomato,Kolhapur,1337.11,119.6
2024-10-24,Tomato,Kolhapur,1335.3,113.78
2024-10-25,Tomato,Kolhapur,1216.04,123.59
2024-10-26,Tomato,Kolhapur,1382.97,114.26
2024-10-27,Tomato,Kolhapur,1542.93,96.76
2024-10-28,Tomato,Kolhapur,1226.15,109.01
2024-10-29,Tomato,Kolhapur,1557.57,103.72
2024-10-30,Tomato,Kolhapur,1285.78,109.14
2024-10-31,Tomato,Kolhapur,1473.78,102.65
2024-11-01,Tomato,Kolhapur,1398.72,96.83
2024-11-02,Tomato,Kolhapur,1342.87,113.1
2024-11-03,Tomato,Kolhapur,1479.86,101.69
2024-11-04,Tomato,Kolhapur,1363.43,120.29
2024-11-05,Tomato,Kolhapur,1373.85,112.87
2024-11-06,Tomato,Kolhapur,1490.69,84.89
2024-11-07,Tomato,Kolhapur,1445.58,65.19
2024-11-08,Tomato,Kolhapur,1418.66,115.43
2024-11-09,Tomato,Kolhapur,1473.55,116.54
2024-11-10,Tomato,Kolhapur,1477.39,96.25
2024-11-11,Tomato,Kolhapur,1252.9,115.06
2024-11-12,Tomato,Kolhapur,1497.37,77.22
2024-11-13,Tomato,Kolhapur,1490.74,105.17
2024-11-14,Tomato,Kolhapur,1400.91,114.04
2024-11-15,Tomato,Kolhapur,1414.06,101.83
2024-11-16,Tomato,Kolhapur,1297.03,117.67
2024-11-17,Tomato,Kolhapur,1295.38,101.4
2024-11-18,Tomato,Kolhapur,1509.37,100.59
2024-11-19,Tomato,Kolhapur,1662.36,105.88
2024-11-20,Tomato,Kolhapur,1550.07,114.29
2024-11-21,Tomato,Kolhapur,1433.63,98.16
2024-11-22,Tomato,Kolhapur,1319.64,88.89
2024-11-23,Tomato,Kolhapur,1605.74,89.92
2024-11-24,Tomato,Kolhapur,1578.11,78.28
2024-11-25,Tomato,Kolhapur,1451.74,124.43
2024-11-26,Tomato,Kolhapur,1508.44,107.53
2024-11-27,Tomato,Kolhapur,1409.04,93.58
2024-11-28,Tomato,Kolhapur,1476.92,87.52
2024-11-29,Tomato,Kolhapur,1472.37,119.3
2024-11-30,Tomato,Kolhapur,1336.2,119.66
2024-12-01,Tomato,Kolhapur,1610.76,95.15
2024-12-02,Tomato,Kolhapur,1498.29,96.36
2024-12-03,Tomato,Kolhapur,1460.15,117.35
2024-12-04,Tomato,Kolhapur,1587.44,105.88
2024-12-05,Tomato,Kolhapur,1576.51,103.42
2024-12-06,Tomato,Kolhapur,1359.48,125.06
2024-12-07,Tomato,Kolhapur,1402.65,105.87
2024-12-08,Tomato,Kolhapur,1615.45,77.84
2024-12-09,Tomato,Kolhapur,1591.21,81.95
2024-12-10,Tomato,Kolhapur,1590.86,117.89
2024-12-11,Tomato,Kolhapur,1434.24,93.1
2024-12-12,Tomato,Kolhapur,1535.14,88.59
2024-12-13,Tomato,Kolhapur,1268.04,112.38
2024-12-14,Tomato,Kolhapur,1572.82,95.64
2024-12-15,Tomato,Kolhapur,1549.5,117.23
2024-12-16,Tomato,Kolhapur,1496.32,100.23
2024-12-17,Tomato,Kolhapur,1540.25,97.16
2024-12-18,Tomato,Kolhapur,1508.33,128.78
2024-12-19,Tomato,Kolhapur,1564.44,96.45
2024-12-20,Tomato,Kolhapur,1718.86,111.01
2024-12-21,Tomato,Kolhapur,1631.05,89.09
2024-12-22,Tomato,Kolhapur,1887.43,64.5
2024-12-23,Tomato,Kolhapur,1349.21,115.25
2024-12-24,Tomato,Kolhapur,1523.55,65.38
2024-12-25,Tomato,Kolhapur,1552.91,102.55
2024-12-26,Tomato,Kolhapur,1553.05,105.89
2024-12-27,Tomato,Kolhapur,1520.3,100.59
2024-12-28,Tomato,Kolhapur,1737.09,108.38
2024-12-29,Tomato,Kolhapur,1558.52,109.36
2024-12-30,Tomato,Kolhapur,1691.84,81.74
2024-12-31,Tomato,Kolhapur,1630.09,100.62
2020-01-01,Tomato,Aurangabad,2177.84,80.99
2020-01-02,Tomato,Aurangabad,2377.87,95.19
2020-01-03,Tomato,Aurangabad,2288.63,114.26
2020-01-04,Tomato,Aurangabad,2209.47,81.13
2020-01-05,Tomato,Aurangabad,2278.57,103.6
2020-01-06,Tomato,Aurangabad,2242.08,122.54
2020-01-07,Tomato,Aurangabad,1978.7,127.77
2020-01-08,Tomato,Aurangabad,2375.39,101.96
2020-01-09,Tomato,Aurangabad,1883.55,134.04
2020-01-10,Tomato,Aurangabad,2164.09,95.94
2020-01-11,Tomato,Aurangabad,2270.17,105.42
2020-01-12,Tomato,Aurangabad,2370.75,108.68
2020-01-13,Tomato,Aurangabad,2395.29,98.1
2020-01-14,Tomato,Aurangabad,2350.65,79.73
2020-01-15,Tomato,Aurangabad,2213.95,114.99
2020-01-16,Tomato,Aurangabad,2407.86,104.66
2020-01-17,Tomato,Aurangabad,2248.97,113.82
2020-01-18,Tomato,Aurangabad,2174.63,119.3
2020-01-19,Tomato,Aurangabad,2285.95,123.94
2020-01-20,Tomato,Aurangabad,2137.93,131.05
2020-01-21,Tomato,Aurangabad,2280.36,93.21
2020-01-22,Tomato,Aurangabad,2350.33,85.65
2020-01-23,Tomato,Aurangabad,2321.45,86.2
2020-01-24,Tomato,Aurangabad,2249.17,107.46
2020-01-25,Tomato,Aurangabad,2228.25,89.47
2020-01-26,Tomato,Aurangabad,2174.82,95.57
2020-01-27,Tomato,Aurangabad,2500.04,77.43
2020-01-28,Tomato,Aurangabad,2257.91,102.71
2020-01-29,Tomato,Aurangabad,2304.25,131.37
2020-01-30,Tomato,Aurangabad,2332.25,101.86
2020-01-31,Tomato,Aurangabad,2467.99,105.27
2020-02-01,Tomato,Aurangabad,2385.68,92.28
2020-02-02,Tomato,Aurangabad,2603.48,84.48
2020-02-03,Tomato,Aurangabad,2310.48,88.01
2020-02-04,Tomato,Aurangabad,2159.12,116.08
2020-02-05,Tomato,Aurangabad,2087.39,106.54
2020-02-06,Tomato,Aurangabad,2347.36,129.82
2020-02-07,Tomato,Aurangabad,2154.9,90.41
2020-02-08,Tomato,Aurangabad,2361.08,92.71
2020-02-09,Tomato,Aurangabad,2314.14,96.34
2020-02-10,Tomato,Aurangabad,2231.58,106.21
2020-02-11,Tomato,Aurangabad,2106.75,105.46
2020-02-12,Tomato,Aurangabad,2315.85,112.73
2020-02-13,Tomato,Aurangabad,2601.05,81.11
2020-02-14,Tomato,Aurangabad,2559.78,82.99
2020-02-15,Tomato,Aurangabad,2279.4,125.13
2020-02-16,Tomato,Aurangabad,2460.22,91.78
2020-02-17,Tomato,Aurangabad,2482.54,94.93
2020-02-18,Tomato,Aurangabad,2394.09,74.46
2020-02-19,Tomato,Aurangabad,2372.2,104.58
2020-02-20,Tomato,Aurangabad,2392.15,107.97
2020-02-21,Tomato,Aurangabad,2455.1,78.74
2020-02-22,Tomato,Aurangabad,2252.89,97.65
2020-02-23,Tomato,Aurangabad,2350.36,101.15
2020-02-24,Tomato,Aurangabad,2329.13,87.72
2020-02-25,Tomato,Aurangabad,2543.66,90.6
2020-02-26,Tomato,Aurangabad,2334.91,96.99
2020-02-27,Tomato,Aurangabad,2586.59,91.06
2020-02-28,Tomato,Aurangabad,2494.12,79.07
2020-02-29,Tomato,Aurangabad,2547.92,122.97
2020-03-01,Tomato,Aurangabad,2331.52,79.13
2020-03-02,Tomato,Aurangabad,2449.24,105.28
2020-03-03,Tomato,Aurangabad,2418.85,77.57
2020-03-04,Tomato,Aurangabad,2418.37,102.36
2020-03-05,Tomato,Aurangabad,2384.08,103.87
2020-03-06,Tomato,Aurangabad,2574.17,90.76
2020-03-07,Tomato,Aurangabad,2432.47,105.26
2020-03-08,Tomato,Aurangabad,2334.46,82.42
2020-03-09,Tomato,Aurangabad,2406.52,86.48
2020-03-10,Tomato,Aurangabad,2343.37,123.84
2020-03-11,Tomato,Aurangabad,2701.61,76.75
2020-03-12,Tomato,Aurangabad,2453.13,89.18
2020-03-13,Tomato,Aurangabad,2576.11,106.66
2020-03-14,Tomato,Aurangabad,2230.98,108.02
2020-03-15,Tomato,Aurangabad,2288.41,124.96
2020-03-16,Tomato,Aurangabad,2498.98,77.81
2020-03-17,Tomato,Aurangabad,2418.05,89.06
2020-03-18,Tomato,Aurangabad,2510.83,105.32
2020-03-19,Tomato,Aurangabad,2310.78,125.27
2020-03-20,Tomato,Aurangabad,2641.94,71.31
2020-03-21,Tomato,Aurangabad,2458.63,117.44
2020-03-22,Tomato,Aurangabad,2598.42,81.13
2020-03-23,Tomato,Aurangabad,2548.71,133.13
2020-03-24,Tomato,Aurangabad,2464.06,82.07
2020-03-25,Tomato,Aurangabad,2472.53,94.92
2020-03-26,Tomato,Aurangabad,2389.24,101.17
2020-03-27,Tomato,Aurangabad,2301.94,88.06
2020-03-28,Tomato,Aurangabad,2543.68,62.05
2020-03-29,Tomato,Aurangabad,2561.23,57.49
2020-03-30,Tomato,Aurangabad,2245.19,92.83
2020-03-31,Tomato,Aurangabad,2487.42,110.5
2020-04-01,Tomato,Aurangabad,2459.9,88.03
2020-04-02,Tomato,Aurangabad,2522.46,76.16
2020-04-03,Tomato,Aurangabad,2469.51,73.35
2020-04-04,Tomato,Aurangabad,2462.49,89.67
2020-04-05,Tomato,Aurangabad,2355.82,98.36
2020-04-06,Tomato,Aurangabad,2471.05,108.91
2020-04-07,Tomato,Aurangabad,2258.98,98.62
2020-04-08,Tomato,Aurangabad,2359.99,108.77
2020-04-09,Tomato,Aurangabad,2541.2,96.09
2020-04-10,Tomato,Aurangabad,2365.73,108.77
2020-04-11,Tomato,Aurangabad,2265.97,73.45
2020-04-12,Tomato,Aurangabad,2295.82,97.79
2020-04-13,Tomato,Aurangabad,2529.22,44.31
2020-04-14,Tomato,Aurangabad,2606.15,87.84
2020-04-15,Tomato,Aurangabad,2258.45,101.3
2020-04-16,Tomato,Aurangabad,2576.8,96.04
2020-04-17,Tomato,Aurangabad,2576.63,66.56
2020-04-18,Tomato,Aurangabad,2394.06,80.49
2020-04-19,Tomato,Aurangabad,2648.78,93.76
2020-04-20,Tomato,Aurangabad,2783.19,71.78
2020-04-21,Tomato,Aurangabad,2353.42,93.84
2020-04-22,Tomato,Aurangabad,2604.55,80.45
2020-04-23,Tomato,Aurangabad,2452.79,93.46
2020-04-24,Tomato,Aurangabad,2441.26,82.68
2020-04-25,Tomato,Aurangabad,2418.65,90.67
2020-04-26,Tomato,Aurangabad,2432.76,106.96
2020-04-27,Tomato,Aurangabad,2643.44,71.78
2020-04-28,Tomato,Aurangabad,2383.57,82.4
2020-04-29,Tomato,Aurangabad,2451.45,83.99
2020-04-30,Tomato,Aurangabad,2456.12,108.43
2020-05-01,Tomato,Aurangabad,2122.53,112.6
2020-05-02,Tomato,Aurangabad,2368.64,102.28
2020-05-03,Tomato,Aurangabad,2314.47,115.48
2020-05-04,Tomato,Aurangabad,2529.78,97.45
2020-05-05,Tomato,Aurangabad,2513.46,78.4
2020-05-06,Tomato,Aurangabad,2341.95,107.73
2020-05-07,Tomato,Aurangabad,2322.17,118.92
2020-05-08,Tomato,Aurangabad,2373.41,102.71
2020-05-09,Tomato,Aurangabad,2662.04,73.05
2020-05-10,Tomato,Aurangabad,2416.23,109.28
2020-05-11,Tomato,Aurangabad,2519.93,84.41
2020-05-12,Tomato,Aurangabad,2341.53,92.96
2020-05-13,Tomato,Aurangabad,2574.99,82.93
2020-05-14,Tomato,Aurangabad,2408.29,87.39
2020-05-15,Tomato,Aurangabad,2481.2,93.2
2020-05-16,Tomato,Aurangabad,2273.7,84.64
2020-05-17,Tomato,Aurangabad,2151.82,91.58
2020-05-18,Tomato,Aurangabad,2484.43,110.6
2020-05-19,Tomato,Aurangabad,2468.88,99.68
2020-05-20,Tomato,Aurangabad,2368.85,106.99
2020-05-21,Tomato,Aurangabad,2415.76,120.56
2020-05-22,Tomato,Aurangabad,2366.94,115.59
2020-05-23,Tomato,Aurangabad,2480.95,101.91
2020-05-24,Tomato,Aurangabad,2131.95,118.78
2020-05-25,Tomato,Aurangabad,2355.26,89.25
2020-05-26,Tomato,Aurangabad,2189.8,102.44
2020-05-27,Tomato,Aurangabad,2368.94,75.82
2020-05-28,Tomato,Aurangabad,2185.25,110.01
2020-05-29,Tomato,Aurangabad,2463.75,94.42
2020-05-30,Tomato,Aurangabad,2494.31,89.05
2020-05-31,Tomato,Aurangabad,2346.73,82.5
2020-06-01,Tomato,Aurangabad,2163.03,131.42
2020-06-02,Tomato,Aurangabad,2482.99,69.91
2020-06-03,Tomato,Aurangabad,2362.87,94.1
2020-06-04,Tomato,Aurangabad,2308.22,91.66
2020-06-05,Tomato,Aurangabad,2383.75,107.04
2020-06-06,Tomato,Aurangabad,2383.16,92.99
2020-06-07,Tomato,Aurangabad,2312.85,111.66
2020-06-08,Tomato,Aurangabad,2384.15,95.84
2020-06-09,Tomato,Aurangabad,2321.03,102.46
2020-06-10,Tomato,Aurangabad,2265.92,111.81
2020-06-11,Tomato,Aurangabad,2189.78,96.36
2020-06-12,Tomato,Aurangabad,2388.95,77.57
2020-06-13,Tomato,Aurangabad,2123.58,106.12
2020-06-14,Tomato,Aurangabad,2105.47,86.42
2020-06-15,Tomato,Aurangabad,2396.52,91.19
2020-06-16,Tomato,Aurangabad,2456.66,73.78
2020-06-17,Tomato,Aurangabad,2287.79,104.6
2020-06-18,Tomato,Aurangabad,2155.24,119.39
2020-06-19,Tomato,Aurangabad,2353.62,71.84
2020-06-20,Tomato,Aurangabad,2284.42,104.53
2020-06-21,Tomato,Aurangabad,2214.75,79.33
2020-06-22,Tomato,Aurangabad,2315.57,130.67
2020-06-23,Tomato,Aurangabad,2232.31,124.37
2020-06-24,Tomato,Aurangabad,2185.06,105.95
2020-06-25,Tomato,Aurangabad,2364.49,95.41
2020-06-26,Tomato,Aurangabad,2232.75,111.7
2020-06-27,Tomato,Aurangabad,2492.02,94.95
2020-06-28,Tomato,Aurangabad,2199.68,99.29
2020-06-29,Tomato,Aurangabad,2560.53,89.72
2020-06-30,Tomato,Aurangabad,2183.39,85.61
2020-07-01,Tomato,Aurangabad,2032.17,114.29
2020-07-02,Tomato,Aurangabad,2326.39,91.11
2020-07-03,Tomato,Aurangabad,2242.6,82.86
2020-07-04,Tomato,Aurangabad,2256.91,107.07
2020-07-05,Tomato,Aurangabad,2173.3,128.54
2020-07-06,Tomato,Aurangabad,2133.64,109.03
2020-07-07,Tomato,Aurangabad,2332.47,95.66
2020-07-08,Tomato,Aurangabad,2204.63,80.5
2020-07-09,Tomato,Aurangabad,2386.72,92.1
2020-07-10,Tomato,Aurangabad,2284.92,108.81
2020-07-11,Tomato,Aurangabad,2141.65,101.49
2020-07-12,Tomato,Aurangabad,2373.8,78.41
2020-07-13,Tomato,Aurangabad,2465.65,80.32
2020-07-14,Tomato,Aurangabad,2065.4,109.49
2020-07-15,Tomato,Aurangabad,2468.6,62.71
2020-07-16,Tomato,Aurangabad,2183.35,109.93
2020-07-17,Tomato,Aurangabad,2200.99,107.81
2020-07-18,Tomato,Aurangabad,2107.49,96.82
2020-07-19,Tomato,Aurangabad,2172.57,86.27
2020-07-20,Tomato,Aurangabad,2181.76,97.02
2020-07-21,Tomato,Aurangabad,2127.47,109.83
2020-07-22,Tomato,Aurangabad,1962.18,108.2
2020-07-23,Tomato,Aurangabad,2455.54,75.61
2020-07-24,Tomato,Aurangabad,2328.54,97.8
2020-07-25,Tomato,Aurangabad,2098.77,86.36
2020-07-26,Tomato,Aurangabad,2184.76,124.53
2020-07-27,Tomato,Aurangabad,2118.19,104.18
2020-07-28,Tomato,Aurangabad,2283.06,103.91
2020-07-29,Tomato,Aurangabad,1970.1,112.8
2020-07-30,Tomato,Aurangabad,2337.21,96.08
2020-07-31,Tomato,Aurangabad,1823.77,122.99
2020-08-01,Tomato,Aurangabad,2125.97,77.64
2020-08-02,Tomato,Aurangabad,1945.35,126.93
2020-08-03,Tomato,Aurangabad,2056.07,94.26
2020-08-04,Tomato,Aurangabad,2136.81,94.98
2020-08-05,Tomato,Aurangabad,2150.25,101.07
2020-08-06,Tomato,Aurangabad,1991.44,102.79
2020-08-07,Tomato,Aurangabad,2185.81,103.32
2020-08-08,Tomato,Aurangabad,2120.11,134.38
2020-08-09,Tomato,Aurangabad,2214.97,114.31
2020-08-10,Tomato,Aurangabad,2104.67,109.24
2020-08-11,Tomato,Aurangabad,2070.24,118.97
2020-08-12,Tomato,Aurangabad,2106.14,109.21
2020-08-13,Tomato,Aurangabad,2136.12,104.4
2020-08-14,Tomato,Aurangabad,2466.93,81.44
2020-08-15,Tomato,Aurangabad,2030.8,119.3
2020-08-16,Tomato,Aurangabad,2038.04,104.23
2020-08-17,Tomato,Aurangabad,1976.72,118.42
2020-08-18,Tomato,Aurangabad,2165.27,98.78
2020-08-19,Tomato,Aurangabad,2188.24,74.72
2020-08-20,Tomato,Aurangabad,2015.4,106.95
2020-08-21,Tomato,Aurangabad,1957.35,85.6
2020-08-22,Tomato,Aurangabad,2058.92,118.17
2020-08-23,Tomato,Aurangabad,2247.62,92.01
2020-08-24,Tomato,Aurangabad,2179.69,112.48
2020-08-25,Tomato,Aurangabad,2235.93,95.43
2020-08-26,Tomato,Aurangabad,1871.91,116.3
2020-08-27,Tomato,Aurangabad,1964.16,100.7
2020-08-28,Tomato,Aurangabad,2047.8,103.12
2020-08-29,Tomato,Aurangabad,2099.12,116.7
2020-08-30,Tomato,Aurangabad,2036.24,114.61
2020-08-31,Tomato,Aurangabad,2080.44,120.93
2020-09-01,Tomato,Aurangabad,2054.37,106.76
2020-09-02,Tomato,Aurangabad,2030.46,106.47
2020-09-03,Tomato,Aurangabad,1979.81,97.69
2020-09-04,Tomato,Aurangabad,2165.42,87.26
2020-09-05,Tomato,Aurangabad,2032.58,124.05
2020-09-06,Tomato,Aurangabad,2027.16,121.46
2020-09-07,Tomato,Aurangabad,1997.22,94.46
2020-09-08,Tomato,Aurangabad,1875.48,134.79
2020-09-09,Tomato,Aurangabad,1929.2,124.16
2020-09-10,Tomato,Aurangabad,1944.45,132.1
2020-09-11,Tomato,Aurangabad,2328.14,71.7
2020-09-12,Tomato,Aurangabad,1932.09,124.43
2020-09-13,Tomato,Aurangabad,2122.82,116.86
2020-09-14,Tomato,Aurangabad,1991.46,140.27
2020-09-15,Tomato,Aurangabad,2073.58,88.92
2020-09-16,Tomato,Aurangabad,2028.2,90.94
2020-09-17,Tomato,Aurangabad,2248.71,90.27
2020-09-18,Tomato,Aurangabad,2116.18,98.41
2020-09-19,Tomato,Aurangabad,1982.57,82.16
2020-09-20,Tomato,Aurangabad,2127.59,124.5
2020-09-21,Tomato,Aurangabad,1945.35,89.13
2020-09-22,Tomato,Aurangabad,2151.18,79.38
2020-09-23,Tomato,Aurangabad,2200.69,88.53
2020-09-24,Tomato,Aurangabad,1921.58,116.98
2020-09-25,Tomato,Aurangabad,1929.09,102.35
2020-09-26,Tomato,Aurangabad,2095.89,69.85
2020-09-27,Tomato,Aurangabad,2250.31,100.76
2020-09-28,Tomato,Aurangabad,1897.93,98.94
2020-09-29,Tomato,Aurangabad,2172.01,112.26
2020-09-30,Tomato,Aurangabad,2219.42,91.1
2020-10-01,Tomato,Aurangabad,2088.64,112.97
2020-10-02,Tomato,Aurangabad,2136.58,121.57
2020-10-03,Tomato,Aurangabad,1967.24,109.72
2020-10-04,Tomato,Aurangabad,1980.32,110.12
2020-10-05,Tomato,Aurangabad,2137.63,79.8
2020-10-06,Tomato,Aurangabad,2187.28,85.54
2020-10-07,Tomato,Aurangabad,2017.67,128.07
2020-10-08,Tomato,Aurangabad,2094.37,111.44
2020-10-09,Tomato,Aurangabad,1913.85,97.9
2020-10-10,Tomato,Aurangabad,2169.06,94.52
2020-10-11,Tomato,Aurangabad,1997.35,124.69
2020-10-12,Tomato,Aurangabad,1931.44,116.9
2020-10-13,Tomato,Aurangabad,2063.33,107.55
2020-10-14,Tomato,Aurangabad,1996.77,101.55
